SiteCode,SurveyID,SurveyDate,SiteLat,Survey.T.Match,ECOregion,Barren_former_AB,Barren_former_SPR,SiteLong,realm,Country,Location,Depth,absSiteLat,r.SiteLat,CTI,CTDiv,AvrgBreadth,SDBreadth,CTImax,CTImax_fish_ECS,CTDiv_fish_ECS,AvrgBreadth_fish_ECS,sdSTI,STR,sdSTR,FRic,Richness_warmF,Abundance_warmF,Richness_coldF,Abundance_coldF,Richness_coldF_perc,Richness_warmF_perc,Anomaly,CTIsensitivity,COMBINED_SCORE,Site_Rich,Site_AB
DE1,7000427,2009-11-13,-42.94026,10.2699995,Bassian,224,1,147.4089,Temperate Australasia,Australia,Derwent Estuary,5,42.94026,-43,15.05497916,2.099574095,14.47629223,3.091919601,22.29312527,-1.640621145,1.202664204,0.490815712,2.325785856,12.41349431,2.437692137,0.060502609,NA,NA,NA,NA,NA,NA,2.45954764,High,Barren,12,401
DE13,7000412,2009-12-08,-42.97758,11.47999954,Bassian,2,1,147.39237,Temperate Australasia,Australia,Derwent Estuary,3.5,42.97758,-43,16.19752271,1.194511677,14.46822796,1.30714883,23.43163669,-0.313823031,-0.515401919,0.48228067,2.325785856,12.41349431,2.437692137,0.051928816,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,11,132
DE13,7000413,2009-12-08,-42.97758,11.47999954,Bassian,4,1,147.39237,Temperate Australasia,Australia,Derwent Estuary,5,42.97758,-43,15.86249994,1.054309751,14.1144292,1.107500148,22.91971453,-0.910406729,-0.781545087,0.107827661,2.325785856,12.41349431,2.437692137,0.024720483,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,7,642
DE13,7000414,2009-12-08,-42.97758,11.47999954,Bassian,0,0,147.39237,Temperate Australasia,Australia,Derwent Estuary,6,42.97758,-43,15.5956874,1.10525967,13.70762543,1.326164125,22.44950011,-1.458385081,-0.684827637,-0.3227247,2.325785856,12.41349431,2.437692137,0.003501657,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,4,23
DE14,7000415,2009-12-08,-43.00722,10.03999996,Bassian,152,1,147.39797,Temperate Australasia,Australia,Derwent Estuary,3.5,43.00722,-43,16.16166662,1.109493909,14.85166722,1.327372002,23.58750023,-0.132182822,-0.676789845,0.888104536,2.325785856,12.41349431,2.437692137,0.046801228,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,12,399
DE14,7000416,2009-12-08,-43.00722,10.03999996,Bassian,295,1,147.39797,Temperate Australasia,Australia,Derwent Estuary,5,43.00722,-43,16.10259999,1.463552996,14.18630078,1.24082985,23.19575038,-0.588720153,-0.004684906,0.183895005,2.325785856,12.41349431,2.437692137,0.052049991,1,1,6,666,60,10,2.45954764,High,Kelp,10,693
DE14,7000417,2009-12-08,-43.00722,10.03999996,Bassian,41,1,147.39797,Temperate Australasia,Australia,Derwent Estuary,7,43.00722,-43,15.67524994,0.882610455,14.67900061,1.379803531,23.01475024,-0.799654042,-1.107479231,0.705357903,2.325785856,12.41349431,2.437692137,0.04566049,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,10,165
DE15,7000418,2009-12-08,-42.99007,11.47999954,Bassian,36,1,147.33,Temperate Australasia,Australia,Derwent Estuary,3,42.99007,-43,15.68625002,0.770250431,14.78000059,0.970528516,23.07625031,-0.727983106,-1.320770543,0.812254114,2.325785856,12.41349431,2.437692137,0.006517452,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,29
DE15,7000419,2009-12-08,-42.99007,11.47999954,Bassian,3,1,147.33,Temperate Australasia,Australia,Derwent Estuary,4,42.99007,-43,15.82083353,0.788469475,14.93833415,1.278474133,23.2900006,-0.478882861,-1.28618561,0.979830946,2.325785856,12.41349431,2.437692137,0.016566789,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,44
DE17,7000422,2009-12-09,-42.87595,11.47999954,Bassian,33,1,147.3558,Temperate Australasia,Australia,Derwent Estuary,3.5,42.87595,-43,14.02881244,1.835492063,13.40550053,3.481491139,20.7315627,-3.460434497,0.701361327,-0.6424872,2.325785856,12.41349431,2.437692137,0.061937883,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,8,86
DE19,7000596,2008-01-07,-42.950922,14.14999866,Bassian,331,1,147.636528,Temperate Australasia,Australia,Tasman Peninsula,6,42.950922,-43,16.31104168,1.2672358,14.87875048,1.420904565,23.75041692,0.057676978,-0.377350831,0.916768878,2.325785856,12.41349431,2.437692137,0.03927846,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,285
DE2,7000451,2009-11-13,-42.96646,10.2699995,Bassian,223,1,147.40373,Temperate Australasia,Australia,Derwent Estuary,5,42.96646,-43,15.44056812,2.383251727,14.33659168,3.053878514,22.60886396,-1.272665681,1.741165106,0.342959657,2.325785856,12.41349431,2.437692137,0.036905924,1,2,6,152,54.54545455,9.090909091,2.45954764,High,Barren,11,210
DE20,7000429,2009-12-10,-42.96991,11.47999954,Bassian,54,1,147.3402,Temperate Australasia,Australia,Derwent Estuary,6,42.96991,-43,14.81544457,1.918282615,14.91133405,2.245920709,22.27111159,-1.666275439,0.858521363,0.951254623,2.325785856,12.41349431,2.437692137,0.033862262,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,90
DE20,7000430,2009-12-10,-42.96991,11.47999954,Bassian,8,1,147.3402,Temperate Australasia,Australia,Derwent Estuary,7.6,42.96991,-43,15.67549998,1.074176231,14.41900078,1.410605492,22.88500037,-0.950861909,-0.743832852,0.430179678,2.325785856,12.41349431,2.437692137,0.023328068,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,8,62
DE23,7000592,2009-01-15,-42.94752,15.63000011,Bassian,6,1,147.35579,Temperate Australasia,Australia,Derwent Estuary,1.6,42.94752,-43,16.11403131,0.959497173,14.78193809,1.066934214,23.50500035,-0.228326506,-0.961526351,0.814304726,2.325785856,12.41349431,2.437692137,0.034152796,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,8,22
DE24,7000431,2010-01-11,-43.04787,11.94999981,Bassian,134,1,147.34509,Temperate Australasia,Australia,D'Entrecasteaux Channel,5,43.04787,-43,16.00603846,0.878487215,15.03523143,1.3073081,23.52365417,-0.206587729,-1.115306314,1.082384946,2.325785856,12.41349431,2.437692137,0.059706525,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,13,66
DE24,7000432,2010-01-11,-43.04787,11.94999981,Bassian,76,1,147.34509,Temperate Australasia,Australia,D'Entrecasteaux Channel,5.1,43.04787,-43,16.25231258,1.328884103,14.40829254,1.394677364,23.45645885,-0.284895793,-0.260324802,0.418846305,2.325785856,12.41349431,2.437692137,0.048594839,1,1,5,199,41.66666667,8.333333333,2.45954764,High,Kelp,12,315
DE24,7000433,2010-01-11,-43.04787,11.94999981,Bassian,83,1,147.34509,Temperate Australasia,Australia,D'Entrecasteaux Channel,5.2,43.04787,-43,16.30278851,1.217959818,14.82250072,1.478018786,23.71403886,0.015282735,-0.470890673,0.857235338,2.325785856,12.41349431,2.437692137,0.060807143,1,1,5,178,38.46153846,7.692307692,2.45954764,High,Kelp,13,299
DE24,7000434,2010-01-11,-43.04787,11.94999981,Bassian,173,1,147.34509,Temperate Australasia,Australia,D'Entrecasteaux Channel,5.3,43.04787,-43,16.23759213,2.035224469,14.85329022,1.910620408,23.66423724,-0.042755063,1.080510295,0.889822285,2.325785856,12.41349431,2.437692137,0.064753232,2,2,6,457,31.57894737,10.52631579,2.45954764,High,Kelp,19,521
DE25,7000435,2010-01-11,-43.03203,11.94999981,Bassian,64,1,147.33765,Temperate Australasia,Australia,Derwent Estuary,5,43.03203,-43,15.16388646,1.904327432,15.17722807,2.159254298,22.75250049,-1.105274583,0.832030454,1.232671138,2.325785856,12.41349431,2.437692137,0.03569953,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,11,106
DE25,7000436,2010-01-11,-43.03203,11.94999981,Bassian,109,1,147.33765,Temperate Australasia,Australia,Derwent Estuary,5.1,43.03203,-43,15.77269111,2.025984121,14.69597133,2.43478034,23.12067677,-0.67620941,1.062969484,0.723319352,2.325785856,12.41349431,2.437692137,0.076326892,1,2,7,91,41.17647059,5.882352941,2.45954764,High,Kelp,17,156
DE25,7000437,2010-01-11,-43.03203,11.94999981,Bassian,28,1,147.33765,Temperate Australasia,Australia,Derwent Estuary,5.2,43.03203,-43,15.81556247,0.961191193,14.80845901,1.233983224,23.21979198,-0.560702563,-0.958310619,0.842373896,2.325785856,12.41349431,2.437692137,0.04272167,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,12,50
DE25,7000438,2010-01-11,-43.03203,11.94999981,Bassian,183,1,147.33765,Temperate Australasia,Australia,Derwent Estuary,5.3,43.03203,-43,15.52111115,2.23546245,15.68000078,2.124552811,23.36111154,-0.396011615,1.460618986,1.764794967,2.325785856,12.41349431,2.437692137,0.043488437,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,111
DE26,7000439,2010-01-11,-42.971127,13.38000011,Bassian,16,1,147.339222,Temperate Australasia,Australia,Derwent Estuary,5,42.971127,-43,15.20540004,2.038461953,15.12920068,2.14890177,22.77000038,-1.084880566,1.086655961,1.181839979,2.325785856,12.41349431,2.437692137,0.03634591,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,10,245
DE26,7000440,2010-01-11,-42.971127,13.38000011,Bassian,72,1,147.339222,Temperate Australasia,Australia,Derwent Estuary,5.1,42.971127,-43,14.609,2.396033,15.40200046,2.662307099,22.31000023,-1.62095541,1.765427601,1.470565404,2.325785856,12.41349431,2.437692137,0.013796508,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,111
DE26,7000441,2010-01-11,-42.971127,13.38000011,Bassian,8,1,147.339222,Temperate Australasia,Australia,Derwent Estuary,5.2,42.971127,-43,15.21833341,2.636692378,16.40333398,2.28377442,23.4200004,-0.327383732,2.222267611,2.530355273,2.325785856,12.41349431,2.437692137,0.031434488,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,30
DE26,7000442,2010-01-11,-42.971127,13.38000011,Bassian,49,1,147.339222,Temperate Australasia,Australia,Derwent Estuary,5.3,42.971127,-43,15.44015634,2.41809808,15.51281309,2.189153005,23.19656289,-0.587773273,1.807313404,1.587847108,2.325785856,12.41349431,2.437692137,0.055099084,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,8,54
DE27,7000444,2010-01-12,-42.99599,13.38000011,Bassian,26,1,147.33045,Temperate Australasia,Australia,Derwent Estuary,5,42.99599,-43,15.63327504,2.369914641,14.80605089,2.365834036,23.03630048,-0.774539832,1.71584752,0.839825189,2.325785856,12.41349431,2.437692137,0.064134232,1,1,5,30,50,10,2.45954764,High,Kelp,10,68
DE28,7000446,2010-01-13,-42.99214,13.38000011,Bassian,161,1,147.39795,Temperate Australasia,Australia,Derwent Estuary,5,42.99214,-43,14.99571156,1.918096958,14.49934679,2.990352893,22.24538495,-1.696256748,0.858168935,0.515216166,2.325785856,12.41349431,2.437692137,0.056681716,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,13,988
DE28,7000447,2010-01-13,-42.99214,13.38000011,Bassian,77,1,147.39795,Temperate Australasia,Australia,Derwent Estuary,5.1,42.99214,-43,14.96942852,2.096991333,13.86378633,3.233271302,21.90132168,-2.097221104,1.197761386,-0.157447361,2.325785856,12.41349431,2.437692137,0.107186839,1,1,9,564,64.28571429,7.142857143,2.45954764,High,Kelp,14,871
DE29,7000448,2010-01-13,-43.0204,11.94999981,Bassian,23,1,147.33343,Temperate Australasia,Australia,Derwent Estuary,5,43.0204,-43,15.72653841,2.270928888,14.22692378,2.832385182,22.8400003,-1.00330408,1.527944382,0.226889509,2.325785856,12.41349431,2.437692137,0.049904453,2,2,6,40,46.15384615,15.38461538,2.45954764,High,Kelp,13,76
DE29,7000449,2010-01-13,-43.0204,11.94999981,Bassian,24,1,147.33343,Temperate Australasia,Australia,Derwent Estuary,5.1,43.0204,-43,15.49500005,2.244467366,14.59571517,2.091079851,22.79285763,-1.058243187,1.477712881,0.617210382,2.325785856,12.41349431,2.437692137,0.040263526,2,2,8,120,57.14285714,14.28571429,2.45954764,High,Kelp,14,300
DE29,7000450,2010-01-13,-43.0204,11.94999981,Bassian,18,1,147.33343,Temperate Australasia,Australia,Derwent Estuary,5.5,43.0204,-43,15.58384623,1.969984325,15.13230843,2.050378458,23.15000044,-0.642036203,0.956665928,1.185129152,2.325785856,12.41349431,2.437692137,0.035974013,1,2,7,240,53.84615385,7.692307692,2.45954764,High,Kelp,13,266
DE3,7000456,2009-11-14,-42.96453,10.2699995,Bassian,1,1,147.34142,Temperate Australasia,Australia,Derwent Estuary,4,42.96453,-43,15.51890626,0.79960134,14.2928131,1.417909083,22.6653128,-1.206881345,-1.265054162,0.296625348,2.325785856,12.41349431,2.437692137,0.050740955,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,8,92
DE3,7000457,2009-11-14,-42.96453,10.2699995,Bassian,32,1,147.34142,Temperate Australasia,Australia,Derwent Estuary,5,42.96453,-43,15.41325003,2.296734397,15.82137566,2.253651694,23.32393786,-0.439333064,1.576930584,1.914423101,2.325785856,12.41349431,2.437692137,0.03560977,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,8,75
DE30,7000590,2009-01-12,-42.984489,15.63000011,Bassian,2,1,147.326035,Temperate Australasia,Australia,Derwent Estuary,2,42.984489,-43,14.7214284,2.129298272,15.07214301,2.531610216,22.2574999,-1.682138232,1.259089154,1.121451371,2.325785856,12.41349431,2.437692137,0.011028079,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,7,1035
DE31,7000468,2009-02-28,-42.88014,16.30999947,Bassian,358,1,147.36381,Temperate Australasia,Australia,Derwent Estuary,2.9,42.88014,-43,15.06830004,3.283415474,14.80740093,3.074698579,22.4720005,-1.432163578,3.449932156,0.841254047,2.325785856,12.41349431,2.437692137,0.035988446,1,1,3,40,60,20,2.45954764,High,Barren,5,42
DE32,7000586,2009-01-23,-42.9946,16.45000076,Bassian,393,1,147.3995167,Temperate Australasia,Australia,Derwent Estuary,4,42.9946,-43,15.34342492,2.371556616,14.7731504,2.517093166,22.73000011,-1.131496065,1.718964457,0.805004018,2.325785856,12.41349431,2.437692137,0.066378637,1,2,5,17,50,10,2.45954764,High,Barren,10,48
DE33,7000474,2010-01-06,-43.058432,11.45999908,Bassian,0,0,147.416167,Temperate Australasia,Australia,Derwent Estuary,10.6,43.058432,-43,15.37467864,0.842133926,14.17850067,1.232738346,22.46392897,-1.441569979,-1.184315206,0.175639527,2.325785856,12.41349431,2.437692137,0.014063702,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,7,36
DE34,7000475,2010-01-06,-43.0307,11.45999908,Bassian,49,1,147.3388,Temperate Australasia,Australia,Derwent Estuary,10,43.0307,-43,15.26266673,2.17746821,15.29244525,2.161221421,22.90888935,-0.923022182,1.350529409,1.35461452,2.325785856,12.41349431,2.437692137,0.040263526,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,357
DE34,7000476,2010-01-06,-43.0307,11.45999908,Bassian,77,1,147.3388,Temperate Australasia,Australia,Derwent Estuary,10.1,43.0307,-43,15.47886105,2.305189297,15.37294511,2.10716293,23.1653336,-0.62416725,1.592980391,1.439813843,2.325785856,12.41349431,2.437692137,0.027983783,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,74
DE35,7000454,2010-01-12,-43.190985,11.94999981,Bassian,71,1,147.254505,Temperate Australasia,Australia,D'Entrecasteaux Channel,4,43.190985,-43,15.80755771,2.256057772,14.8277314,2.171402346,23.22142341,-0.558801319,1.49971477,0.862771381,2.325785856,12.41349431,2.437692137,0.065965962,1,1,7,20,53.84615385,7.692307692,2.45954764,High,Kelp,13,49
DE35,7000455,2010-01-12,-43.190985,11.94999981,Bassian,95,1,147.254505,Temperate Australasia,Australia,D'Entrecasteaux Channel,6.7,43.190985,-43,15.51499999,2.846205475,16.0333337,2.27499649,23.53166684,-0.197249928,2.619983113,2.138754927,2.325785856,12.41349431,2.437692137,0.038041135,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,29
DE35,7000477,2009-12-07,-43.190985,10.03999996,Bassian,38,1,147.254505,Temperate Australasia,Australia,D'Entrecasteaux Channel,2.5,43.190985,-43,15.46147225,0.980541878,14.0848341,1.183748538,22.5038893,-1.395001026,-0.921577511,0.076504848,2.325785856,12.41349431,2.437692137,0.05794135,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,82
DE35,7000479,2010-02-10,-43.190985,13.67999935,Bassian,125,1,147.254505,Temperate Australasia,Australia,D'Entrecasteaux Channel,4,43.190985,-43,15.92666663,2.180332983,15.24000042,1.891356234,23.54666685,-0.17976922,1.355967563,1.299108048,2.325785856,12.41349431,2.437692137,0.075154658,2,56,7,236,46.66666667,13.33333333,2.45954764,High,Kelp,15,323
DE35,7000480,2010-02-10,-43.190985,13.67999935,Bassian,39,1,147.254505,Temperate Australasia,Australia,D'Entrecasteaux Channel,4.1,43.190985,-43,16.37298074,1.640424046,14.71826968,1.400271314,23.73211558,0.036348969,0.331066699,0.746919441,2.325785856,12.41349431,2.437692137,0.049783404,2,31,6,244,46.15384615,15.38461538,2.45954764,High,Kelp,13,304
DE5,7000461,2009-11-15,-43.04371,8.809999466,Bassian,90,1,147.34192,Temperate Australasia,Australia,D'Entrecasteaux Channel,7.8,43.04371,-43,15.17627774,1.412435618,13.5252228,1.753811867,21.93888914,-2.053440747,-0.101720241,-0.515775715,2.325785856,12.41349431,2.437692137,0.053317167,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,159
DE50,7000513,2008-06-02,-42.95324,11.2699995,Bassian,1,1,147.35538,Temperate Australasia,Australia,Derwent Estuary,2,42.95324,-43,15.96468729,0.503901901,15.44937503,1.007803807,23.6893748,-0.013460261,-1.826375876,1.520705631,2.325785856,12.41349431,2.437692137,0.007240397,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,4,33
DE52,7000517,2008-03-18,-42.99929,15.92999935,Bassian,67,1,147.32887,Temperate Australasia,Australia,Derwent Estuary,4.5,42.99929,-43,15.78587506,2.207057968,15.57375073,1.996609888,23.57275042,-0.149371947,1.406699193,1.652342199,2.325785856,12.41349431,2.437692137,0.069407443,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,10,141
DE53,7000560,2008-11-19,-43.05688,9.519999504,Bassian,22,1,147.33748,Temperate Australasia,Australia,D'Entrecasteaux Channel,5,43.05688,-43,15.96107701,1.028522033,14.83784695,1.416301639,23.38000048,-0.373998821,-0.830497517,0.873477454,2.325785856,12.41349431,2.437692137,0.071175549,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,13,202
DE7,7000464,2009-11-25,-43.01334,9.179999352,Bassian,3,1,147.33089,Temperate Australasia,Australia,Derwent Estuary,4.9,43.01334,-43,15.74475013,0.955458184,14.85050085,1.147495851,23.17000055,-0.618728478,-0.969193503,0.886870068,2.325785856,12.41349431,2.437692137,0.000300106,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,4,19
DE8,7000465,2009-11-25,-43.0172,9.179999352,Bassian,9,1,147.33247,Temperate Australasia,Australia,Derwent Estuary,7,43.0172,-43,15.55580014,0.928344339,14.50440084,1.25739253,22.80800056,-1.040595923,-1.020663299,0.520565269,2.325785856,12.41349431,2.437692137,0.009576591,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,5,35
EMR1,912342462,2013-01-15,-29.45103,24.92000008,Lord Howe and Norfolk Islands,220,2,159.06227,Central Indo-Pacific,Australia,Elizabeth and Middleton Reefs,3.5,29.45103,-29,22.19411909,0.834946596,12.3064764,2.160729865,28.34735729,1.469251086,-0.242484221,1.601647275,1.453680508,12.10226635,1.988668776,0.173693962,14,39,7,401,16.66666667,33.33333333,1.878438335,Medium,Barren,42,927
EMR40,912350232,2018-02-27,-29.4435,26.76000023,Lord Howe and Norfolk Islands,237,2,159.09767,Central Indo-Pacific,Australia,Elizabeth and Middleton Reefs,10,29.4435,-29,22.30219334,0.877532666,12.40588669,2.041142234,28.50513669,1.798274936,0.068328719,1.815593228,1.453680508,12.10226635,1.988668776,0.244079789,17,141,9,223,20.45454545,38.63636364,1.878438335,Medium,Barren,44,793
EMR6,912350256,2018-02-27,-29.44366,26.76000023,Lord Howe and Norfolk Islands,223,2,159.06796,Central Indo-Pacific,Australia,Elizabeth and Middleton Reefs,8,29.44366,-29,22.60670991,0.778035797,12.61125891,1.641966051,28.91233936,2.647431349,-0.657845693,2.257585241,1.453680508,12.10226635,1.988668776,0.175705241,30,211,4,150,7.142857143,53.57142857,1.878438335,Medium,Barren,56,600
EYR23,912344144,2014-03-30,-36.01776,21.55999947,South Australian Gulfs,3,1,136.85533,Temperate Australasia,Australia,Kangaroo Island,2.1,36.01776,-36,18.10782498,0.918549821,13.25375069,1.464440718,24.73470032,0.088705741,0.174498421,0.070102299,1.474437467,12.49951486,2.172011519,0.089848634,4,49,3,57,30,40,1.97625316,Medium,Kelp,10,134
EYR24,912350647,2018-03-22,-33.94051,22.80999947,South Australian Gulfs,1,1,134.26668,Temperate Australasia,Australia,SA (other),5.3,33.94051,-34,18.08111537,1.055097332,13.20719325,1.534973625,24.684712,-0.107154254,0.707731085,-0.024768166,1.474437467,12.49951486,2.172011519,0.129666468,7,35,7,81,26.92307692,26.92307692,1.97625316,Medium,Kelp,26,376
EYR24,912350648,2018-03-22,-33.94051,22.80999947,South Australian Gulfs,11,1,134.26668,Temperate Australasia,Australia,SA (other),5.2,33.94051,-34,18.06669004,0.839493267,13.194381,1.420101861,24.66388054,-0.188774293,-0.134225891,-0.050875795,1.474437467,12.49951486,2.172011519,0.086175792,7,46,6,192,24,28,1.97625316,Medium,Kelp,25,474
EYR24,912350655,2018-03-22,-33.94051,22.80999947,South Australian Gulfs,2,1,134.26668,Temperate Australasia,Australia,SA (other),5,33.94051,-34,17.97916667,0.894626525,13.1687787,1.392259494,24.56355601,-0.581857299,0.081075389,-0.103045813,1.474437467,12.49951486,2.172011519,0.062414321,4,31,6,67,33.33333333,22.22222222,1.97625316,Medium,Kelp,18,147
EYR26,912350627,2018-03-22,-33.68935,22.80999947,South Australian Gulfs,2,1,134.47376,Temperate Australasia,Australia,SA (other),5,33.68935,-34,17.50285719,1.572187441,14.95428634,1.59477101,24.98000036,1.049819407,2.72702337,3.535297459,1.474437467,12.49951486,2.172011519,0.051508508,1,2,4,7,57.14285714,14.28571429,1.97625316,Medium,Kelp,7,11
EYR26,912350644,2018-03-22,-33.68935,22.80999947,South Australian Gulfs,2,1,134.47376,Temperate Australasia,Australia,SA (other),5.2,33.68935,-34,17.25600004,1.140648961,15.02400074,1.408396082,24.76800041,0.219179296,1.041819363,3.677355057,1.474437467,12.49951486,2.172011519,0.038636158,1,1,3,10,60,20,1.97625316,Medium,Kelp,5,12
EYR27,912350631,2018-03-23,-33.94091,22.80999947,South Australian Gulfs,14,1,134.27285,Temperate Australasia,Australia,SA (other),5,33.94091,-34,18.14210525,0.824227469,13.02779033,1.849606004,24.65600042,-0.219649523,-0.193840468,-0.390338936,1.474437467,12.49951486,2.172011519,0.081256318,5,28,6,71,31.57894737,26.31578947,1.97625316,Medium,Kelp,19,146
